job_index,block_id,route,family,split,evaluation_seed,traffic_manager_seed,arm,order_position,job_id,collision,collision_pedestrian,collision_vehicle,collision_layout,route_completion,driving_score,success,timeout,route_timeout,scenario_timeout,blocked,route_deviation,frame_count,switch_rate,original_flagged_rate,all_unsafe_rate,mechanism_available
96,block-0032,Base_BadParking_0003,BadParking_003,Base,3,30003,temporal,1,Base_BadParking_0003__s3__temporal,0.0,0.0,0.0,0.0,100.0,54.02676,1.0,0.0,0.0,0.0,0.0,0.0,1830,0.06174863387978142,0.0715846994535519,0.009836065573770493,1
97,block-0032,Base_BadParking_0003,BadParking_003,Base,3,30003,baseline,2,Base_BadParking_0003__s3__baseline,0.0,0.0,0.0,0.0,100.0,46.371576,1.0,0.0,0.0,0.0,0.0,0.0,1749,0.0,0.0,0.0,1
98,block-0032,Base_BadParking_0003,BadParking_003,Base,3,30003,current_frame,3,Base_BadParking_0003__s3__current_frame,0.0,0.0,0.0,0.0,100.0,55.443893,1.0,0.0,0.0,0.0,0.0,0.0,1976,0.08653846153846154,0.09868421052631579,0.012145748987854251,1
99,block-0033,Generalization_PedestrianOtherBlocker_1074,PedestrianOtherBlocker_074,Generalization,2,20074,temporal,1,Generalization_PedestrianOtherBlocker_1074__s2__temporal,0.0,0.0,0.0,0.0,100.0,72.907867,1.0,0.0,0.0,0.0,0.0,0.0,671,0.07302533532041729,0.11475409836065574,0.041728763040238454,1
100,block-0033,Generalization_PedestrianOtherBlocker_1074,PedestrianOtherBlocker_074,Generalization,2,20074,current_frame,2,Generalization_PedestrianOtherBlocker_1074__s2__current_frame,0.0,0.0,0.0,0.0,100.0,71.342497,1.0,0.0,0.0,0.0,0.0,0.0,682,0.21407624633431085,0.3152492668621701,0.10117302052785923,1
101,block-0033,Generalization_PedestrianOtherBlocker_1074,PedestrianOtherBlocker_074,Generalization,2,20074,baseline,3,Generalization_PedestrianOtherBlocker_1074__s2__baseline,0.0,0.0,0.0,0.0,100.0,72.132834,1.0,0.0,0.0,0.0,0.0,0.0,682,0.0,0.0,0.0,1
102,block-0034,Generalization_ConstructionPedestrian_1010,ConstructionPedestrian_010,Generalization,3,30010,temporal,1,Generalization_ConstructionPedestrian_1010__s3__temporal,0.0,0.0,0.0,0.0,100.0,84.976,1.0,0.0,0.0,0.0,0.0,0.0,1394,0.09182209469153516,0.09612625538020086,0.00430416068866571,1
103,block-0034,Generalization_ConstructionPedestrian_1010,ConstructionPedestrian_010,Generalization,3,30010,current_frame,2,Generalization_ConstructionPedestrian_1010__s3__current_frame,1.0,1.0,0.0,0.0,100.0,41.107418,0.0,0.0,0.0,0.0,0.0,0.0,1427,0.0805886475122635,0.13034337771548704,0.049754730203223546,1
104,block-0034,Generalization_ConstructionPedestrian_1010,ConstructionPedestrian_010,Generalization,3,30010,baseline,3,Generalization_ConstructionPedestrian_1010__s3__baseline,1.0,1.0,0.0,0.0,100.0,42.441948,0.0,0.0,0.0,0.0,0.0,0.0,1385,0.0,0.0,0.0,1
105,block-0035,Generalization_Animals_1084,Animals_084,Generalization,3,30084,baseline,1,Generalization_Animals_1084__s3__baseline,1.0,0.0,0.0,1.0,38.9,19.727998,0.0,0.0,0.0,0.0,1.0,0.0,5333,0.0,0.0,0.0,1
106,block-0035,Generalization_Animals_1084,Animals_084,Generalization,3,30084,current_frame,2,Generalization_Animals_1084__s3__current_frame,1.0,0.0,0.0,1.0,38.08,19.55326,0.0,0.0,0.0,0.0,1.0,0.0,3872,0.6226756198347108,0.6472107438016529,0.02453512396694215,1
107,block-0035,Generalization_Animals_1084,Animals_084,Generalization,3,30084,temporal,3,Generalization_Animals_1084__s3__temporal,0.0,0.0,0.0,0.0,38.08,27.694568,0.0,0.0,0.0,0.0,1.0,0.0,3888,0.28703703703703703,0.3029835390946502,0.01594650205761317,1
108,block-0036,Generalization_RightConstruction_1091,RightConstruction_091,Generalization,1,10091,baseline,1,Generalization_RightConstruction_1091__s1__baseline,0.0,0.0,0.0,0.0,100.0,91.696926,1.0,0.0,0.0,0.0,0.0,0.0,660,0.0,0.0,0.0,1
109,block-0036,Generalization_RightConstruction_1091,RightConstruction_091,Generalization,1,10091,temporal,2,Generalization_RightConstruction_1091__s1__temporal,0.0,0.0,0.0,0.0,100.0,91.835513,1.0,0.0,0.0,0.0,0.0,0.0,742,0.1307277628032345,0.23315363881401618,0.10242587601078167,1
110,block-0036,Generalization_RightConstruction_1091,RightConstruction_091,Generalization,1,10091,current_frame,3,Generalization_RightConstruction_1091__s1__current_frame,0.0,0.0,0.0,0.0,100.0,90.930068,1.0,0.0,0.0,0.0,0.0,0.0,690,0.1318840579710145,0.1927536231884058,0.06086956521739131,1
111,block-0037,Base_ImageOnObject_0043,ImageOnObject_043,Base,2,20043,baseline,1,Base_ImageOnObject_0043__s2__baseline,0.0,0.0,0.0,0.0,100.0,70.305386,1.0,0.0,0.0,0.0,0.0,0.0,841,0.0,0.0,0.0,1
112,block-0037,Base_ImageOnObject_0043,ImageOnObject_043,Base,2,20043,temporal,2,Base_ImageOnObject_0043__s2__temporal,0.0,0.0,0.0,0.0,100.0,73.394189,1.0,0.0,0.0,0.0,0.0,0.0,760,0.21973684210526315,0.25,0.030263157894736843,1
113,block-0037,Base_ImageOnObject_0043,ImageOnObject_043,Base,2,20043,current_frame,3,Base_ImageOnObject_0043__s2__current_frame,0.0,0.0,0.0,0.0,100.0,72.269252,1.0,0.0,0.0,0.0,0.0,0.0,792,0.1691919191919192,0.29419191919191917,0.125,1
114,block-0038,Base_ConstructionPedestrian_0011,ConstructionPedestrian_011,Base,3,30011,temporal,1,Base_ConstructionPedestrian_0011__s3__temporal,1.0,0.0,0.0,1.0,56.02,18.480833,0.0,1.0,1.0,1.0,0.0,0.0,7476,0.0593900481540931,0.8941947565543071,0.799625468164794,1
115,block-0038,Base_ConstructionPedestrian_0011,ConstructionPedestrian_011,Base,3,30011,baseline,2,Base_ConstructionPedestrian_0011__s3__baseline,1.0,0.0,0.0,1.0,100.0,9.644321,0.0,1.0,0.0,1.0,0.0,0.0,7325,0.0,0.0,0.0,1
116,block-0038,Base_ConstructionPedestrian_0011,ConstructionPedestrian_011,Base,3,30011,current_frame,3,Base_ConstructionPedestrian_0011__s3__current_frame,1.0,0.0,0.0,1.0,54.66,18.294922,0.0,1.0,1.0,1.0,0.0,0.0,7440,0.020698924731182795,0.8743279569892473,0.8521505376344086,1
117,block-0039,Generalization_Animals_1084,Animals_084,Generalization,1,10084,temporal,1,Generalization_Animals_1084__s1__temporal,1.0,0.0,0.0,1.0,35.6,13.424596,0.0,0.0,0.0,0.0,1.0,0.0,3883,0.7239248004120525,0.7406644347154262,0.01673963430337368,1
118,block-0039,Generalization_Animals_1084,Animals_084,Generalization,1,10084,baseline,2,Generalization_Animals_1084__s1__baseline,1.0,0.0,0.0,1.0,35.6,14.527729,0.0,0.0,0.0,0.0,1.0,0.0,3893,0.0,0.0,0.0,1
119,block-0039,Generalization_Animals_1084,Animals_084,Generalization,1,10084,current_frame,3,Generalization_Animals_1084__s1__current_frame,1.0,0.0,0.0,1.0,35.6,13.992541,0.0,0.0,0.0,0.0,1.0,0.0,3903,0.71688444786062,0.8342300794260825,0.11734563156546246,1
120,block-0040,Generalization_RightConstruction_1093,RightConstruction_093,Generalization,1,10093,baseline,1,Generalization_RightConstruction_1093__s1__baseline,0.0,0.0,0.0,0.0,100.0,50.147863,1.0,0.0,0.0,0.0,0.0,0.0,1046,0.0,0.0,0.0,1
121,block-0040,Generalization_RightConstruction_1093,RightConstruction_093,Generalization,1,10093,current_frame,2,Generalization_RightConstruction_1093__s1__current_frame,0.0,0.0,0.0,0.0,100.0,48.518534,1.0,0.0,0.0,0.0,0.0,0.0,1082,0.015711645101663587,0.08040665434380777,0.06469500924214418,1
122,block-0040,Generalization_RightConstruction_1093,RightConstruction_093,Generalization,1,10093,temporal,3,Generalization_RightConstruction_1093__s1__temporal,0.0,0.0,0.0,0.0,100.0,47.307307,1.0,0.0,0.0,0.0,0.0,0.0,1121,0.007136485280999108,0.021409455842997322,0.014272970561998216,1
123,block-0041,Base_FullyBlocked_0031,FullyBlocked_031,Base,1,10031,current_frame,1,Base_FullyBlocked_0031__s1__current_frame,0.0,0.0,0.0,0.0,100.0,23.834521,1.0,0.0,0.0,0.0,0.0,0.0,1893,0.1162176439513999,0.14844162704701533,0.03222398309561542,1
124,block-0041,Base_FullyBlocked_0031,FullyBlocked_031,Base,1,10031,temporal,2,Base_FullyBlocked_0031__s1__temporal,0.0,0.0,0.0,0.0,100.0,28.836628,1.0,0.0,0.0,0.0,0.0,0.0,1867,0.15372254954472417,0.16122121049812532,0.007498660953401178,1
125,block-0041,Base_FullyBlocked_0031,FullyBlocked_031,Base,1,10031,baseline,3,Base_FullyBlocked_0031__s1__baseline,1.0,0.0,1.0,0.0,100.0,19.775774,0.0,0.0,0.0,0.0,0.0,0.0,1917,0.0,0.0,0.0,1
126,block-0042,Base_ConstructionPedestrian_0013,ConstructionPedestrian_013,Base,3,30013,baseline,1,Base_ConstructionPedestrian_0013__s3__baseline,1.0,0.0,1.0,0.0,100.0,20.632655,0.0,0.0,0.0,0.0,0.0,0.0,3377,0.0,0.0,0.0,1
127,block-0042,Base_ConstructionPedestrian_0013,ConstructionPedestrian_013,Base,3,30013,current_frame,2,Base_ConstructionPedestrian_0013__s3__current_frame,1.0,0.0,0.0,1.0,49.83,19.549266,0.0,1.0,1.0,1.0,0.0,0.0,7164,0.015633724176437745,0.8932160804020101,0.8775823562255723,1
128,block-0042,Base_ConstructionPedestrian_0013,ConstructionPedestrian_013,Base,3,30013,temporal,3,Base_ConstructionPedestrian_0013__s3__temporal,1.0,0.0,0.0,1.0,53.3,6.399387,0.0,1.0,1.0,1.0,0.0,0.0,7245,0.013388543823326432,0.8971704623878537,0.8836438923395445,1
129,block-0043,Generalization_BadParking_1006,BadParking_006,Generalization,2,20006,current_frame,1,Generalization_BadParking_1006__s2__current_frame,1.0,0.0,1.0,0.0,100.0,29.437429,0.0,0.0,0.0,0.0,0.0,0.0,1928,0.11047717842323651,0.31690871369294604,0.09906639004149377,1
130,block-0043,Generalization_BadParking_1006,BadParking_006,Generalization,2,20006,temporal,2,Generalization_BadParking_1006__s2__temporal,1.0,0.0,1.0,0.0,100.0,16.434391,0.0,1.0,0.0,1.0,0.0,0.0,6015,0.06616791354945968,0.8029925187032418,0.16043225270157938,1
131,block-0043,Generalization_BadParking_1006,BadParking_006,Generalization,2,20006,baseline,3,Generalization_BadParking_1006__s2__baseline,1.0,0.0,1.0,0.0,100.0,51.795269,0.0,0.0,0.0,0.0,0.0,0.0,1613,0.0,0.0,0.0,1
132,block-0044,Generalization_ImageOnObject_1042,ImageOnObject_042,Generalization,3,30042,current_frame,1,Generalization_ImageOnObject_1042__s3__current_frame,0.0,0.0,0.0,0.0,100.0,78.433041,1.0,0.0,0.0,0.0,0.0,0.0,873,0.15349369988545247,0.21878579610538373,0.06529209621993128,1
133,block-0044,Generalization_ImageOnObject_1042,ImageOnObject_042,Generalization,3,30042,baseline,2,Generalization_ImageOnObject_1042__s3__baseline,0.0,0.0,0.0,0.0,100.0,76.78495,1.0,0.0,0.0,0.0,0.0,0.0,902,0.0,0.0,0.0,1
134,block-0044,Generalization_ImageOnObject_1042,ImageOnObject_042,Generalization,3,30042,temporal,3,Generalization_ImageOnObject_1042__s3__temporal,0.0,0.0,0.0,0.0,100.0,77.165259,1.0,0.0,0.0,0.0,0.0,0.0,897,0.0713489409141583,0.09698996655518395,0.02564102564102564,1
135,block-0045,Base_ConstructionPermutations_0018,ConstructionPermutations_018,Base,2,20018,temporal,1,Base_ConstructionPermutations_0018__s2__temporal,0.0,0.0,0.0,0.0,100.0,48.213095,1.0,0.0,0.0,0.0,0.0,0.0,1660,0.0789156626506024,0.10843373493975904,0.029518072289156625,1
136,block-0045,Base_ConstructionPermutations_0018,ConstructionPermutations_018,Base,2,20018,baseline,2,Base_ConstructionPermutations_0018__s2__baseline,1.0,0.0,1.0,0.0,100.0,27.619866,0.0,0.0,0.0,0.0,0.0,0.0,1763,0.0,0.0,0.0,1
137,block-0045,Base_ConstructionPermutations_0018,ConstructionPermutations_018,Base,2,20018,current_frame,3,Base_ConstructionPermutations_0018__s2__current_frame,0.0,0.0,0.0,0.0,100.0,45.537497,1.0,0.0,0.0,0.0,0.0,0.0,1759,0.09607731665719159,0.12222853894258101,0.023877202956225127,1
138,block-0046,Base_BadParking_0002,BadParking_002,Base,1,10002,temporal,1,Base_BadParking_0002__s1__temporal,0.0,0.0,0.0,0.0,100.0,47.562383,1.0,0.0,0.0,0.0,0.0,0.0,1239,0.13962873284907182,0.15738498789346247,0.01775625504439064,1
139,block-0046,Base_BadParking_0002,BadParking_002,Base,1,10002,baseline,2,Base_BadParking_0002__s1__baseline,0.0,0.0,0.0,0.0,100.0,50.022174,1.0,0.0,0.0,0.0,0.0,0.0,1192,0.0,0.0,0.0,1
140,block-0046,Base_BadParking_0002,BadParking_002,Base,1,10002,current_frame,3,Base_BadParking_0002__s1__current_frame,0.0,0.0,0.0,0.0,100.0,46.925778,1.0,0.0,0.0,0.0,0.0,0.0,1310,0.19312977099236642,0.22900763358778625,0.03587786259541985,1
141,block-0047,Generalization_RightOfWay_1056,RightOfWay_056,Generalization,2,20056,baseline,1,Generalization_RightOfWay_1056__s2__baseline,0.0,0.0,0.0,0.0,100.0,79.167647,1.0,0.0,0.0,0.0,0.0,0.0,1612,0.0,0.0,0.0,1
142,block-0047,Generalization_RightOfWay_1056,RightOfWay_056,Generalization,2,20056,current_frame,2,Generalization_RightOfWay_1056__s2__current_frame,0.0,0.0,0.0,0.0,100.0,80.379825,1.0,0.0,0.0,0.0,0.0,0.0,1601,0.017489069331667707,0.05746408494690818,0.03997501561524047,1
143,block-0047,Generalization_RightOfWay_1056,RightOfWay_056,Generalization,2,20056,temporal,3,Generalization_RightOfWay_1056__s2__temporal,0.0,0.0,0.0,0.0,100.0,78.802524,1.0,0.0,0.0,0.0,0.0,0.0,1622,0.02157829839704069,0.030826140567200986,0.009247842170160296,1
144,block-0048,Base_ConstructionPermutations_0019,ConstructionPermutations_019,Base,3,30019,temporal,1,Base_ConstructionPermutations_0019__s3__temporal,1.0,0.0,0.0,1.0,100.0,25.213185,0.0,0.0,0.0,0.0,0.0,0.0,1478,0.08322056833558863,0.11366711772665765,0.030446549391069014,1
145,block-0048,Base_ConstructionPermutations_0019,ConstructionPermutations_019,Base,3,30019,current_frame,2,Base_ConstructionPermutations_0019__s3__current_frame,1.0,0.0,0.0,1.0,100.0,11.873987,0.0,1.0,0.0,1.0,0.0,0.0,6037,0.7122743084313401,0.7326486665562365,0.02037435812489647,1
146,block-0048,Base_ConstructionPermutations_0019,ConstructionPermutations_019,Base,3,30019,baseline,3,Base_ConstructionPermutations_0019__s3__baseline,1.0,0.0,0.0,1.0,100.0,15.893795,0.0,1.0,0.0,1.0,0.0,0.0,5886,0.0,0.0,0.0,1
147,block-0049,Base_Animals_0081,Animals_081,Base,3,30081,baseline,1,Base_Animals_0081__s3__baseline,1.0,0.0,0.0,1.0,69.02,7.321899,0.0,0.0,0.0,0.0,1.0,0.0,4054,0.0,0.0,0.0,1
148,block-0049,Base_Animals_0081,Animals_081,Base,3,30081,temporal,2,Base_Animals_0081__s3__temporal,1.0,0.0,0.0,1.0,69.02,7.256534,0.0,0.0,0.0,0.0,1.0,0.0,4063,0.009106571498892444,0.9084420379030274,0.8993354664041349,1
149,block-0049,Base_Animals_0081,Animals_081,Base,3,30081,current_frame,3,Base_Animals_0081__s3__current_frame,1.0,0.0,0.0,1.0,68.25,3.791703,0.0,0.0,0.0,0.0,1.0,0.0,4045,0.026452410383189122,0.931025957972806,0.9045735475896168,1
150,block-0050,Base_RightOfWay_0059,RightOfWay_059,Base,1,10059,temporal,1,Base_RightOfWay_0059__s1__temporal,0.0,0.0,0.0,0.0,100.0,86.88357,1.0,0.0,0.0,0.0,0.0,0.0,1268,0.06703470031545741,0.08280757097791798,0.015772870662460567,1
151,block-0050,Base_RightOfWay_0059,RightOfWay_059,Base,1,10059,current_frame,2,Base_RightOfWay_0059__s1__current_frame,0.0,0.0,0.0,0.0,100.0,87.737303,1.0,0.0,0.0,0.0,0.0,0.0,1161,0.1119724375538329,0.2136089577950043,0.10163652024117141,1
152,block-0050,Base_RightOfWay_0059,RightOfWay_059,Base,1,10059,baseline,3,Base_RightOfWay_0059__s1__baseline,0.0,0.0,0.0,0.0,100.0,88.935078,1.0,0.0,0.0,0.0,0.0,0.0,1183,0.0,0.0,0.0,1
153,block-0051,Base_BadParking_0009,BadParking_009,Base,1,10009,baseline,1,Base_BadParking_0009__s1__baseline,1.0,0.0,1.0,0.0,100.0,9.255155,0.0,1.0,0.0,1.0,0.0,0.0,5707,0.0,0.0,0.0,1
154,block-0051,Base_BadParking_0009,BadParking_009,Base,1,10009,temporal,2,Base_BadParking_0009__s1__temporal,0.0,0.0,0.0,0.0,100.0,88.010026,1.0,0.0,0.0,0.0,0.0,0.0,1389,0.1857451403887689,0.23110151187904968,0.04535637149028078,1
155,block-0051,Base_BadParking_0009,BadParking_009,Base,1,10009,current_frame,3,Base_BadParking_0009__s1__current_frame,0.0,0.0,0.0,0.0,100.0,88.075168,1.0,0.0,0.0,0.0,0.0,0.0,1302,0.08525345622119816,0.15514592933947774,0.06989247311827956,1
156,block-0052,Base_ObscuredStop_0046,ObscuredStop_046,Base,1,10046,temporal,1,Base_ObscuredStop_0046__s1__temporal,0.0,0.0,0.0,0.0,100.0,81.596297,1.0,0.0,0.0,0.0,0.0,0.0,806,0.2692307692307692,0.3064516129032258,0.03722084367245657,1
157,block-0052,Base_ObscuredStop_0046,ObscuredStop_046,Base,1,10046,baseline,2,Base_ObscuredStop_0046__s1__baseline,0.0,0.0,0.0,0.0,100.0,83.090798,1.0,0.0,0.0,0.0,0.0,0.0,734,0.0,0.0,0.0,1
158,block-0052,Base_ObscuredStop_0046,ObscuredStop_046,Base,1,10046,current_frame,3,Base_ObscuredStop_0046__s1__current_frame,1.0,0.0,1.0,0.0,100.0,24.601069,0.0,0.0,0.0,0.0,0.0,0.0,3040,0.12598684210526315,0.8615131578947368,0.7029605263157894,1
159,block-0053,Base_FullyBlocked_0032,FullyBlocked_032,Base,3,30032,temporal,1,Base_FullyBlocked_0032__s3__temporal,0.0,0.0,0.0,0.0,100.0,42.063861,1.0,0.0,0.0,0.0,0.0,0.0,1911,0.08895866038723181,0.10308738880167452,0.0141287284144427,1
160,block-0053,Base_FullyBlocked_0032,FullyBlocked_032,Base,3,30032,baseline,2,Base_FullyBlocked_0032__s3__baseline,0.0,0.0,0.0,0.0,100.0,42.216488,1.0,0.0,0.0,0.0,0.0,0.0,1898,0.0,0.0,0.0,1
161,block-0053,Base_FullyBlocked_0032,FullyBlocked_032,Base,3,30032,current_frame,3,Base_FullyBlocked_0032__s3__current_frame,0.0,0.0,0.0,0.0,100.0,50.048426,1.0,0.0,0.0,0.0,0.0,0.0,1898,0.008956796628029505,0.05795574288724974,0.04899894625922023,1
162,block-0054,Generalization_RightConstruction_1093,RightConstruction_093,Generalization,2,20093,baseline,1,Generalization_RightConstruction_1093__s2__baseline,0.0,0.0,0.0,0.0,100.0,48.820799,1.0,0.0,0.0,0.0,0.0,0.0,1078,0.0,0.0,0.0,1
163,block-0054,Generalization_RightConstruction_1093,RightConstruction_093,Generalization,2,20093,temporal,2,Generalization_RightConstruction_1093__s2__temporal,0.0,0.0,0.0,0.0,100.0,46.930203,1.0,0.0,0.0,0.0,0.0,0.0,1122,0.01693404634581105,0.06149732620320856,0.044563279857397504,1
164,block-0054,Generalization_RightConstruction_1093,RightConstruction_093,Generalization,2,20093,current_frame,3,Generalization_RightConstruction_1093__s2__current_frame,0.0,0.0,0.0,0.0,100.0,47.06054,1.0,0.0,0.0,0.0,0.0,0.0,1112,0.01079136690647482,0.11870503597122302,0.1079136690647482,1
165,block-0055,Generalization_BadParking_1002,BadParking_002,Generalization,3,30002,current_frame,1,Generalization_BadParking_1002__s3__current_frame,0.0,0.0,0.0,0.0,100.0,48.48636,1.0,0.0,0.0,0.0,0.0,0.0,1171,0.20068317677198974,0.2766865926558497,0.0623398804440649,1
166,block-0055,Generalization_BadParking_1002,BadParking_002,Generalization,3,30002,temporal,2,Generalization_BadParking_1002__s3__temporal,0.0,0.0,0.0,0.0,100.0,49.308837,1.0,0.0,0.0,0.0,0.0,0.0,1163,0.15047291487532244,0.20292347377472056,0.052450558899398106,1
167,block-0055,Generalization_BadParking_1002,BadParking_002,Generalization,3,30002,baseline,3,Generalization_BadParking_1002__s3__baseline,1.0,0.0,1.0,0.0,100.0,29.81729,0.0,0.0,0.0,0.0,0.0,0.0,1163,0.0,0.0,0.0,1
168,block-0056,Base_PedestrianOtherBlocker_0071,PedestrianOtherBlocker_071,Base,1,10071,baseline,1,Base_PedestrianOtherBlocker_0071__s1__baseline,0.0,0.0,0.0,0.0,100.0,70.43957,1.0,0.0,0.0,0.0,0.0,0.0,1198,0.0,0.0,0.0,1
169,block-0056,Base_PedestrianOtherBlocker_0071,PedestrianOtherBlocker_071,Base,1,10071,temporal,2,Base_PedestrianOtherBlocker_0071__s1__temporal,1.0,1.0,0.0,0.0,100.0,35.812079,0.0,0.0,0.0,0.0,0.0,0.0,1161,0.023255813953488372,0.05598621877691645,0.03273040482342808,1
170,block-0056,Base_PedestrianOtherBlocker_0071,PedestrianOtherBlocker_071,Base,1,10071,current_frame,3,Base_PedestrianOtherBlocker_0071__s1__current_frame,1.0,1.0,0.0,0.0,100.0,35.914984,0.0,0.0,0.0,0.0,0.0,0.0,1164,0.014604810996563574,0.11769759450171821,0.0979381443298969,1
171,block-0057,Base_CustomObstacles_0025,CustomObstacles_025,Base,3,30025,baseline,1,Base_CustomObstacles_0025__s3__baseline,1.0,0.0,1.0,0.0,61.61,19.416914,0.0,1.0,1.0,1.0,0.0,0.0,7434,0.0,0.0,0.0,1
172,block-0057,Base_CustomObstacles_0025,CustomObstacles_025,Base,3,30025,current_frame,2,Base_CustomObstacles_0025__s3__current_frame,1.0,0.0,1.0,0.0,62.39,19.670561,0.0,1.0,1.0,1.0,0.0,0.0,7452,0.026033279656468063,0.9147879763821792,0.7767042404723564,1
173,block-0057,Base_CustomObstacles_0025,CustomObstacles_025,Base,3,30025,temporal,3,Base_CustomObstacles_0025__s3__temporal,1.0,0.0,1.0,0.0,61.23,19.147391,0.0,1.0,1.0,1.0,0.0,0.0,7425,0.07515151515151515,0.8558922558922559,0.3152861952861953,1
174,block-0058,Generalization_RightOfWay_1059,RightOfWay_059,Generalization,1,10059,current_frame,1,Generalization_RightOfWay_1059__s1__current_frame,0.0,0.0,0.0,0.0,100.0,87.044167,1.0,0.0,0.0,0.0,0.0,0.0,1213,0.041220115416323165,0.13437757625721353,0.09315746084089035,1
175,block-0058,Generalization_RightOfWay_1059,RightOfWay_059,Generalization,1,10059,baseline,2,Generalization_RightOfWay_1059__s1__baseline,0.0,0.0,0.0,0.0,100.0,87.254,1.0,0.0,0.0,0.0,0.0,0.0,1173,0.0,0.0,0.0,1
176,block-0058,Generalization_RightOfWay_1059,RightOfWay_059,Generalization,1,10059,temporal,3,Generalization_RightOfWay_1059__s1__temporal,0.0,0.0,0.0,0.0,100.0,89.616876,1.0,0.0,0.0,0.0,0.0,0.0,1171,0.07258753202391119,0.09735269000853972,0.02391118701964133,1
177,block-0059,Generalization_ConstructionPedestrian_1014,ConstructionPedestrian_014,Generalization,1,10014,current_frame,1,Generalization_ConstructionPedestrian_1014__s1__current_frame,1.0,1.0,0.0,0.0,100.0,31.195081,0.0,0.0,0.0,0.0,0.0,0.0,1328,0.14984939759036145,0.14984939759036145,0.0,1
178,block-0059,Generalization_ConstructionPedestrian_1014,ConstructionPedestrian_014,Generalization,1,10014,temporal,2,Generalization_ConstructionPedestrian_1014__s1__temporal,1.0,1.0,0.0,0.0,100.0,31.641815,0.0,0.0,0.0,0.0,0.0,0.0,1363,0.07997065297138664,0.08730741012472487,0.007336757153338224,1
179,block-0059,Generalization_ConstructionPedestrian_1014,ConstructionPedestrian_014,Generalization,1,10014,baseline,3,Generalization_ConstructionPedestrian_1014__s1__baseline,1.0,1.0,0.0,0.0,100.0,31.828261,0.0,0.0,0.0,0.0,0.0,0.0,1313,0.0,0.0,0.0,1
180,block-0060,Generalization_PedestrianOtherBlocker_1072,PedestrianOtherBlocker_072,Generalization,2,20072,baseline,1,Generalization_PedestrianOtherBlocker_1072__s2__baseline,1.0,1.0,0.0,0.0,100.0,45.47153,0.0,0.0,0.0,0.0,0.0,0.0,816,0.0,0.0,0.0,1
181,block-0060,Generalization_PedestrianOtherBlocker_1072,PedestrianOtherBlocker_072,Generalization,2,20072,temporal,2,Generalization_PedestrianOtherBlocker_1072__s2__temporal,0.0,0.0,0.0,0.0,100.0,91.786,1.0,0.0,0.0,0.0,0.0,0.0,773,0.0517464424320828,0.09055627425614489,0.031047865459249677,1
